"Model","PART","MATERIAL","ID NUMBER","BIN NUMBER","CUT LENGTH","CRC","ADDITIONAL STEPS","STEPS","EXTRA"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"2.8362,2.0,5.9612,2.0,9.0862,6.0,12.2112,6.0,15.3362,2.0,18.461199999999998,2.0,21.586199999999998,6.0,24.711199999999998,6.0,27.836199999999998,2.0,30.961199999999998,2.0,34.0862,6.0,37.2112,6.0,1.625,3.0,4.75,3.0,7.875,7.0,11.0,7.0,14.125,3.0,17.25,3.0,20.375,7.0,23.5,7.0,26.625,3.0,29.75,3.0,32.875,7.0,36.0,7.0","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 B Up - Surface Mount & Universal Top', 1.0, 'n9ev1bd3ap', 'Cable', 'B Up', 'Surface Mount', 'Universal Top', '', 2.0, 31.2, 42.0, 'PC: Black', 182555.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"2.8362,2.0,5.9612,2.0,9.0862,6.0,12.2112,6.0,15.3362,2.0,18.461199999999998,2.0,21.586199999999998,6.0,24.711199999999998,6.0,27.836199999999998,2.0,30.961199999999998,2.0,34.0862,6.0,37.2112,6.0,1.625,3.0,4.75,3.0,7.875,7.0,11.0,7.0,14.125,3.0,17.25,3.0,20.375,7.0,23.5,7.0,26.625,3.0,29.75,3.0,32.875,7.0,36.0,7.0","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 B Up - Surface Mount & Universal Top', 7.0, 'mgh4c701nt', 'Cable', 'B Up', 'Surface Mount', 'Universal Top', '', 2.0, 31.2, 42.0, 'PC: Black', 182555.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"2.8362,1.0,5.9612,1.0,9.0862,5.0,12.2112,5.0,15.3362,1.0,18.461199999999998,1.0,21.586199999999998,5.0,24.711199999999998,5.0,27.836199999999998,1.0,30.961199999999998,1.0,34.0862,5.0,37.2112,5.0,1.625,3.0,4.75,3.0,7.875,7.0,11.0,7.0,14.125,3.0,17.25,3.0,20.375,7.0,23.5,7.0,26.625,3.0,29.75,3.0,32.875,7.0,36.0,7.0","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 B-5 - Surface Mount & Universal Top', 2.0, 'rg1yn3xqqu', 'Cable', 'B-5', 'Surface Mount', 'Universal Top', '', 4.0, 31.2, 42.0, 'PC: Black', 132114.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"2.8362,1.0,5.9612,1.0,9.0862,5.0,12.2112,5.0,15.3362,1.0,18.461199999999998,1.0,21.586199999999998,5.0,24.711199999999998,5.0,27.836199999999998,1.0,30.961199999999998,1.0,34.0862,5.0,37.2112,5.0,1.625,3.0,4.75,3.0,7.875,7.0,11.0,7.0,14.125,3.0,17.25,3.0,20.375,7.0,23.5,7.0,26.625,3.0,29.75,3.0,32.875,7.0,36.0,7.0","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 B-5 - Surface Mount & Universal Top', 3.0, '8nx7pcrpc6', 'Cable', 'B-5', 'Surface Mount', 'Universal Top', '', 4.0, 31.2, 42.0, 'PC: Black', 132114.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"2.8362,1.0,5.9612,1.0,9.0862,5.0,12.2112,5.0,15.3362,1.0,18.461199999999998,1.0,21.586199999999998,5.0,24.711199999999998,5.0,27.836199999999998,1.0,30.961199999999998,1.0,34.0862,5.0,37.2112,5.0,1.625,3.0,4.75,3.0,7.875,7.0,11.0,7.0,14.125,3.0,17.25,3.0,20.375,7.0,23.5,7.0,26.625,3.0,29.75,3.0,32.875,7.0,36.0,7.0","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 B-5 - Surface Mount & Universal Top', 8.0, 'wkdzqeitn4', 'Cable', 'B-5', 'Surface Mount', 'Universal Top', '', 4.0, 31.2, 42.0, 'PC: Black', 132114.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"2.8362,1.0,5.9612,1.0,9.0862,5.0,12.2112,5.0,15.3362,1.0,18.461199999999998,1.0,21.586199999999998,5.0,24.711199999999998,5.0,27.836199999999998,1.0,30.961199999999998,1.0,34.0862,5.0,37.2112,5.0,1.625,3.0,4.75,3.0,7.875,7.0,11.0,7.0,14.125,3.0,17.25,3.0,20.375,7.0,23.5,7.0,26.625,3.0,29.75,3.0,32.875,7.0,36.0,7.0","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 B-5 - Surface Mount & Universal Top', 9.0, 'q5v6eie023', 'Cable', 'B-5', 'Surface Mount', 'Universal Top', '', 4.0, 31.2, 42.0, 'PC: Black', 132114.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"2.8362,1.0,5.9612,1.0,9.0862,5.0,12.2112,5.0,15.3362,1.0,18.461199999999998,1.0,21.586199999999998,5.0,24.711199999999998,5.0,27.836199999999998,1.0,30.961199999999998,1.0,34.0862,5.0,37.2112,5.0,1.625,4.0,4.75,4.0,7.875,8.0,11.0,8.0,14.125,4.0,17.25,4.0,20.375,8.0,23.5,8.0,26.625,4.0,29.75,4.0,32.875,8.0,36.0,8.0","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 B Down - Surface Mount & Universal Top', 4.0, '4oc72qxogt', 'Cable', 'B Down', 'Surface Mount', 'Universal Top', '', 2.0, 31.2, 42.0, 'PC: Black', 182663.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"2.8362,1.0,5.9612,1.0,9.0862,5.0,12.2112,5.0,15.3362,1.0,18.461199999999998,1.0,21.586199999999998,5.0,24.711199999999998,5.0,27.836199999999998,1.0,30.961199999999998,1.0,34.0862,5.0,37.2112,5.0,1.625,4.0,4.75,4.0,7.875,8.0,11.0,8.0,14.125,4.0,17.25,4.0,20.375,8.0,23.5,8.0,26.625,4.0,29.75,4.0,32.875,8.0,36.0,8.0","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 B Down - Surface Mount & Universal Top', 10.0, 'eu8yh2mavq', 'Cable', 'B Down', 'Surface Mount', 'Universal Top', '', 2.0, 31.2, 42.0, 'PC: Black', 182663.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"1.625,2,4.75,2,7.875,6,11,6,14.125,2,17.25,2,20.375,6,23.5,6,26.625,2,29.75,2,32.875,6,36,6,1.625,4,4.75,4,7.875,8,11,8,14.125,4,17.25,4,20.375,8,23.5,8,26.625,4,29.75,4,32.875,8,36,8","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 A - Surface Mount & Universal Top', 5.0, 'exwrk6ugz0', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 6.0, '', 42.0, 'PC: Black', 132104.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"1.625,2,4.75,2,7.875,6,11,6,14.125,2,17.25,2,20.375,6,23.5,6,26.625,2,29.75,2,32.875,6,36,6,1.625,4,4.75,4,7.875,8,11,8,14.125,4,17.25,4,20.375,8,23.5,8,26.625,4,29.75,4,32.875,8,36,8","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 A - Surface Mount & Universal Top', 6.0, 'yn8tmdqcir', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 6.0, '', 42.0, 'PC: Black', 132104.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"1.625,2,4.75,2,7.875,6,11,6,14.125,2,17.25,2,20.375,6,23.5,6,26.625,2,29.75,2,32.875,6,36,6,1.625,4,4.75,4,7.875,8,11,8,14.125,4,17.25,4,20.375,8,23.5,8,26.625,4,29.75,4,32.875,8,36,8","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 A - Surface Mount & Universal Top', 11.0, '0pkqgcr9Lu', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 6.0, '', 42.0, 'PC: Black', 132104.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"1.625,2,4.75,2,7.875,6,11,6,14.125,2,17.25,2,20.375,6,23.5,6,26.625,2,29.75,2,32.875,6,36,6,1.625,4,4.75,4,7.875,8,11,8,14.125,4,17.25,4,20.375,8,23.5,8,26.625,4,29.75,4,32.875,8,36,8","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 A - Surface Mount & Universal Top', 13.0, '50i7xs39mx', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 6.0, '', 42.0, 'PC: Black', 132104.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"1.625,2,4.75,2,7.875,6,11,6,14.125,2,17.25,2,20.375,6,23.5,6,26.625,2,29.75,2,32.875,6,36,6,1.625,4,4.75,4,7.875,8,11,8,14.125,4,17.25,4,20.375,8,23.5,8,26.625,4,29.75,4,32.875,8,36,8","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 A - Surface Mount & Universal Top', 14.0, 's241p7ryri', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 6.0, '', 42.0, 'PC: Black', 132104.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"1.625,2,4.75,2,7.875,6,11,6,14.125,2,17.25,2,20.375,6,23.5,6,26.625,2,29.75,2,32.875,6,36,6,1.625,4,4.75,4,7.875,8,11,8,14.125,4,17.25,4,20.375,8,23.5,8,26.625,4,29.75,4,32.875,8,36,8","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 A - Surface Mount & Universal Top', 16.0, 't80551a6o9', 'Cable', 'A', 'Surface Mount', 'Universal Top', '', 6.0, '', 42.0, 'PC: Black', 132104.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"1.625,1,4.75,1,7.875,5,11,5,14.125,1,17.25,1,20.375,5,23.5,5,26.625,1,29.75,1,32.875,5,36,5,1.625,3,4.75,3,7.875,7,11,7,14.125,3,17.25,3,20.375,7,23.5,7,26.625,3,29.75,3,32.875,7,36,7","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 A-5 - Surface Mount & Universal Top', 12.0, 'vmw9n0pwc1', 'Cable', 'A-5', 'Surface Mount', 'Universal Top', '', 2.0, '', 42.0, 'PC: Black', 132108.0, '', '', '', '']"
"DEFAULT","DEFAULT","2X2","DEFAULT","DEFAULT",39.25,1,24.0,"1.625,1,4.75,1,7.875,5,11,5,14.125,1,17.25,1,20.375,5,23.5,5,26.625,1,29.75,1,32.875,5,36,5,1.625,3,4.75,3,7.875,7,11,7,14.125,3,17.25,3,20.375,7,23.5,7,26.625,3,29.75,3,32.875,7,36,7","[164578.0, 43741.0, 43752.0, 'Cable - Alum - 42 A-5 - Surface Mount & Universal Top', 15.0, 'qw5tc14rii', 'Cable', 'A-5', 'Surface Mount', 'Universal Top', '', 2.0, '', 42.0, 'PC: Black', 132108.0, '', '', '', '']"

